timestamp,USD_bid,USD_ask,EUR_bid,EUR_ask,GBP_bid,GBP_ask
2025-01-01 13:16:40,4.0552,4.1327,4.2414,4.3346,5.125,5.2189
2025-01-01 13:16:42,3.9981,4.0694,4.2706,4.3556,5.0388,5.1407
2025-01-01 13:16:44,3.984,4.063,4.3001,4.3974,5.157,5.2823
2025-01-01 13:16:46,3.8629,3.9542,4.2476,4.3418,4.9696,5.0703
2025-01-01 13:16:48,3.8017,3.8667,4.2391,4.3244,5.0071,5.1195
2025-01-01 13:16:50,3.8514,3.9294,4.2622,4.332,5.0986,5.2114
2025-01-01 13:16:52,3.9774,4.0714,4.3047,4.3844,5.1652,5.2661
2025-01-01 13:16:54,3.9403,4.0176,4.2503,4.3364,4.9511,5.0576
2025-01-01 13:16:56,3.934,4.0076,4.241,4.3306,5.0036,5.1137
2025-01-01 13:16:58,3.9841,4.0685,4.33,4.4128,5.0742,5.1821
2025-01-01 13:17:00,3.9455,4.0307,4.2777,4.3642,4.9947,5.0919
2025-01-01 13:17:02,3.7951,3.8706,4.2308,4.3316,5.0179,5.1152
2025-01-01 13:17:04,4.0186,4.1008,4.2272,4.2988,5.0987,5.2026
2025-01-01 13:17:06,3.8197,3.9056,4.2489,4.3202,4.9857,5.0816
2025-01-01 13:17:08,3.8928,3.9735,4.2296,4.3157,4.9258,5.0226
2025-01-01 13:17:10,3.9639,4.0454,4.2492,4.3547,4.9445,5.0545
2025-01-01 13:17:12,3.937,4.0277,4.2888,4.3904,5.0284,5.1231
2025-01-01 13:17:14,3.8964,3.9676,4.2238,4.3147,4.9974,5.1067
2025-01-01 13:17:16,4.0624,4.1492,4.2736,4.3585,5.1427,5.2427
2025-01-01 13:17:18,3.8253,3.9221,4.2323,4.3173,5.023,5.1275
2025-01-01 13:17:20,3.7686,3.8474,4.2226,4.3178,5.0511,5.1524
2025-01-01 13:17:22,3.994,4.0804,4.2873,4.3835,5.0796,5.1827
2025-01-01 13:17:24,3.9862,4.0652,4.3282,4.4269,5.0747,5.1728
2025-01-01 13:17:26,3.942,4.0258,4.2848,4.3754,5.0151,5.1314
2025-01-01 13:17:28,3.8029,3.8864,4.2356,4.3125,5.0292,5.1449
2025-01-01 13:17:30,3.9611,4.035,4.2447,4.3348,4.9539,5.0589
2025-01-01 13:17:32,3.9657,4.0377,4.2629,4.3531,4.9472,5.0563
2025-01-01 13:17:34,3.8436,3.9295,4.2434,4.3243,5.0163,5.1313
2025-01-01 13:17:36,4.0261,4.1004,4.3133,4.3948,5.1676,5.2748
2025-01-01 13:17:38,3.9265,4.004,4.2404,4.3273,5.009,5.1038
2025-01-01 13:17:40,4.0517,4.1388,4.338,4.4234,5.1385,5.2488
2025-01-01 13:17:42,3.8183,3.8981,4.2416,4.3207,5.0248,5.1306
2025-01-01 13:17:44,3.9609,4.0376,4.2918,4.3667,4.9953,5.0953
2025-01-01 13:17:46,3.8183,3.8987,4.2367,4.325,5.0252,5.1339
2025-01-01 13:17:48,3.9299,4.0098,4.2494,4.3193,5.0075,5.1051
2025-01-01 13:17:50,3.9012,3.9729,4.2409,4.3275,5.0425,5.134
2025-01-01 13:17:52,3.9552,4.0212,4.2733,4.3555,4.9774,5.0653
2025-01-01 13:17:54,4.0164,4.0922,4.2316,4.3127,5.1121,5.2245
2025-01-01 13:17:56,3.9929,4.0693,4.3038,4.386,5.0229,5.1332
2025-01-01 13:17:58,3.8867,3.9641,4.2574,4.3401,5.0737,5.1786
2025-01-01 13:18:00,3.9968,4.0595,4.2911,4.3835,5.074,5.1853
2025-01-01 13:18:02,3.9539,4.039,4.3183,4.4029,5.1444,5.2552
2025-01-01 13:18:04,3.9784,4.0458,4.2793,4.3634,5.0125,5.1231
2025-01-01 13:18:06,4.0252,4.1045,4.2708,4.3614,4.9434,5.0597
2025-01-01 13:18:08,3.902,3.9678,4.2376,4.3214,5.0256,5.1407
2025-01-01 13:18:10,3.9487,4.0364,4.2669,4.3408,4.9968,5.0938
2025-01-01 13:18:12,3.8742,3.9521,4.2073,4.2977,4.9185,5.0211
2025-01-01 13:18:14,4.0617,4.1507,4.2319,4.3127,5.1037,5.2063
2025-01-01 13:18:16,3.8969,3.972,4.2151,4.307,4.9533,5.0601
2025-01-01 13:18:18,3.9809,4.0577,4.2935,4.3933,5.1724,5.267
2025-01-01 13:18:20,3.8532,3.9334,4.2074,4.2947,5.0072,5.1065
2025-01-01 13:18:22,3.9085,3.9804,4.2533,4.346,4.9766,5.0742
2025-01-01 13:18:24,3.9616,4.0422,4.2588,4.3444,4.9481,5.0401
2025-01-01 13:18:26,3.8834,3.9578,4.2627,4.3524,4.957,5.0609
2025-01-01 13:18:28,3.9512,4.0297,4.2897,4.3814,5.0263,5.1285
2025-01-01 13:18:30,3.9762,4.0519,4.3159,4.3905,5.038,5.14
2025-01-01 13:18:32,3.8848,3.9531,4.2131,4.2939,4.9252,5.0362
2025-01-01 13:18:34,4.0114,4.0903,4.3517,4.4296,5.08,5.1827
2025-01-01 13:18:36,4.0133,4.1061,4.2155,4.3049,5.0984,5.1928
2025-01-01 13:18:38,3.9897,4.0774,4.3478,4.441,5.0559,5.1553
2025-01-01 13:18:40,4.0081,4.0769,4.2874,4.3745,4.9993,5.0969
2025-01-01 13:18:42,3.8658,3.9447,4.2136,4.3009,5.0071,5.105
2025-01-01 13:18:44,4.0118,4.0964,4.297,4.3821,5.0513,5.1459
2025-01-01 13:18:46,3.8647,3.9413,4.2194,4.3068,5.0214,5.1192
2025-01-01 13:18:48,3.9135,3.9996,4.2992,4.3829,4.9858,5.097
2025-01-01 13:18:50,3.9954,4.0754,4.2157,4.3167,5.0998,5.1976
2025-01-01 13:18:52,3.9282,3.9967,4.2483,4.3349,5.0414,5.1466
2025-01-01 13:18:54,3.9079,3.9778,4.2574,4.3476,5.0878,5.1939
2025-01-01 13:18:56,3.911,3.9863,4.2563,4.3476,4.9911,5.0853
2025-01-01 13:18:58,3.9686,4.0434,4.3175,4.4028,5.0357,5.1469
2025-01-01 13:19:00,4.0244,4.1043,4.2147,4.3046,5.0909,5.1915
2025-01-01 13:19:02,3.9034,3.9847,4.2663,4.3455,5.0898,5.1868
2025-01-01 13:19:04,3.9373,4.015,4.2747,4.3579,5.0001,5.1095
2025-01-01 13:19:06,4.0648,4.1389,4.3056,4.392,5.1624,5.2773
2025-01-01 13:19:08,3.8779,3.9423,4.2145,4.2972,5.0026,5.1016
2025-01-01 13:19:10,3.8172,3.8881,4.242,4.3187,5.0223,5.1228
2025-01-01 13:19:12,3.8988,3.9731,4.2312,4.3082,4.9681,5.0582
2025-01-01 13:19:14,4.0601,4.1434,4.2845,4.3707,5.1525,5.2629
2025-01-01 13:19:16,3.9485,4.0473,4.3303,4.4118,5.0282,5.1263
2025-01-01 13:19:18,3.7973,3.8719,4.2328,4.3192,5.0269,5.1255
2025-01-01 13:19:20,3.853,3.9278,4.2432,4.3286,4.947,5.0439
2025-01-01 13:19:22,3.7964,3.864,4.2456,4.326,5.0778,5.1717
2025-01-01 13:19:24,4.0219,4.1096,4.2264,4.3042,5.0991,5.1893
2025-01-01 13:19:26,3.8907,3.9618,4.2507,4.3447,5.072,5.1705
2025-01-01 13:19:28,4.1427,4.2162,4.2955,4.3808,5.1729,5.2725
2025-01-01 13:19:30,3.9417,4.0143,4.2763,4.3641,5.1382,5.2364
2025-01-01 13:19:32,3.9276,4.0083,4.2836,4.3783,5.0014,5.1163
2025-01-01 13:19:34,3.9916,4.0638,4.215,4.3061,5.0831,5.1971
2025-01-01 13:19:36,3.7905,3.8706,4.2387,4.3172,5.0417,5.1382
2025-01-01 13:19:38,3.9618,4.0342,4.2821,4.3649,4.999,5.0911
2025-01-01 13:19:40,4.0522,4.1144,4.2633,4.3505,5.1226,5.2279
2025-01-01 13:19:42,3.9005,3.9804,4.2312,4.3115,4.9093,5.0234
2025-01-01 13:19:44,3.8969,3.9636,4.2514,4.338,5.1006,5.2035
2025-01-01 13:19:46,4.0452,4.1438,4.216,4.2964,5.0934,5.1924
2025-01-01 13:19:48,4.0869,4.1612,4.3009,4.3809,5.1462,5.2479
2025-01-01 13:19:50,3.9873,4.0652,4.3024,4.3961,5.101,5.2011
2025-01-01 13:19:52,4.0734,4.154,4.2861,4.3785,5.1252,5.2309
2025-01-01 13:19:54,3.986,4.0665,4.288,4.3689,5.0787,5.1699
2025-01-01 13:19:56,3.9438,4.016,4.2774,4.3463,4.9988,5.0973
2025-01-01 13:19:58,3.7976,3.8649,4.2373,4.3251,5.0131,5.1087
2025-01-01 13:20:00,3.9117,4.0005,4.2597,4.3478,4.9762,5.0851
2025-01-01 13:20:02,3.8799,3.9582,4.2265,4.3011,4.952,5.0546
2025-01-01 13:20:04,3.9222,4.0061,4.2744,4.3688,4.99,5.103
2025-01-01 13:20:06,3.9517,4.0301,4.2692,4.345,4.9766,5.078
2025-01-01 13:20:08,3.8369,3.9129,4.2544,4.3402,5.048,5.1475
2025-01-01 13:20:10,3.8823,3.962,4.2586,4.3367,5.0648,5.1851
2025-01-01 13:20:12,3.879,3.9576,4.215,4.3043,4.9261,5.0208
2025-01-01 13:20:14,3.9018,3.9706,4.253,4.3399,4.9817,5.0783
2025-01-01 13:20:16,3.7948,3.8801,4.2402,4.3283,5.0297,5.1298
2025-01-01 13:20:18,3.8797,3.9642,4.2149,4.2992,4.9231,5.0318
2025-01-01 13:20:20,3.9928,4.0764,4.2572,4.3582,5.0452,5.1608
2025-01-01 13:20:22,3.7821,3.8606,4.2303,4.3166,5.0737,5.1767
2025-01-01 13:20:24,3.8764,3.9482,4.2416,4.3262,4.9576,5.0645
2025-01-01 13:20:26,3.87,3.9465,4.215,4.2957,5.0074,5.1115
2025-01-01 13:20:28,4.0293,4.1052,4.2244,4.2985,5.1118,5.2066
2025-01-01 13:20:30,3.9377,4.0173,4.2743,4.3688,4.9955,5.1148
2025-01-01 13:20:32,4.0011,4.081,4.2667,4.3519,5.0548,5.1592
2025-01-01 13:20:34,3.8556,3.9389,4.2216,4.3082,5.0041,5.11
2025-01-01 13:20:36,3.9652,4.0447,4.2598,4.3548,5.0196,5.1307
2025-01-01 13:20:38,3.994,4.0677,4.225,4.3061,5.0968,5.1924
2025-01-01 13:20:40,4.0659,4.1453,4.3082,4.3902,5.1649,5.2724
2025-01-01 13:20:42,3.9366,4.0191,4.2435,4.326,4.932,5.0439
2025-01-01 13:20:44,3.9028,3.9756,4.2567,4.3418,5.0886,5.1877
2025-01-01 13:20:46,4.0835,4.1546,4.2965,4.3873,5.1491,5.2549
2025-01-01 13:20:48,3.902,3.963,4.2137,4.2932,4.9988,5.1028
2025-01-01 13:20:50,3.7967,3.8746,4.2364,4.3356,5.0209,5.1269
2025-01-01 13:20:52,3.8387,3.904,4.2496,4.3343,5.0345,5.1559
2025-01-01 13:20:54,4.0046,4.0857,4.2547,4.3356,4.9906,5.0873
2025-01-01 13:20:56,4.0291,4.0972,4.2823,4.3606,4.962,5.0525
2025-01-01 13:20:58,3.994,4.0877,4.2895,4.3728,5.0012,5.0988
2025-01-01 13:21:00,4.0164,4.09,4.2272,4.3151,5.0979,5.2027
2025-01-01 13:21:02,3.9283,4.0174,4.2392,4.3232,5.0141,5.1155
2025-01-01 13:21:04,3.9173,3.9941,4.2484,4.3371,5.0458,5.1466
2025-01-01 13:21:06,3.9193,4.0117,4.2446,4.3197,5.0458,5.1533
2025-01-01 13:21:08,4.0439,4.1225,4.234,4.3225,5.1172,5.2256
2025-01-01 13:21:10,3.8861,3.9594,4.2581,4.3324,5.0613,5.1629
2025-01-01 13:21:12,3.9515,4.021,4.2743,4.3591,5.1366,5.2307
2025-01-01 13:21:14,3.8989,3.9652,4.2617,4.3422,5.0176,5.1086
2025-01-01 13:21:16,3.936,4.0214,4.2687,4.3467,5.011,5.1114
2025-01-01 13:21:18,3.9705,4.0459,4.3152,4.3981,5.0398,5.1496
2025-01-01 13:21:20,3.938,4.0194,4.2697,4.3614,4.9941,5.0889
2025-01-01 13:21:22,3.7896,3.8655,4.2323,4.3261,5.0713,5.1829
2025-01-01 13:21:24,3.7994,3.8713,4.2393,4.3147,5.0317,5.1295
2025-01-01 13:21:26,3.9271,3.9968,4.2697,4.3463,4.9749,5.0814
2025-01-01 13:21:28,4.0148,4.0941,4.2164,4.3092,5.112,5.2129
2025-01-01 13:21:30,3.8323,3.9108,4.2483,4.3252,5.1067,5.2032
2025-01-01 13:21:32,3.9836,4.0654,4.2918,4.3636,5.0746,5.1813
2025-01-01 13:21:34,4.004,4.0955,4.3001,4.382,5.0481,5.1536
2025-01-01 13:21:36,3.9781,4.0567,4.2251,4.3229,4.9558,5.056
2025-01-01 13:21:38,3.9795,4.0508,4.3116,4.3979,5.0463,5.1505
2025-01-01 13:21:40,3.8798,3.9622,4.252,4.3482,5.0925,5.2011
2025-01-01 13:21:42,3.8552,3.9356,4.2114,4.2881,5.0129,5.105
2025-01-01 13:21:44,3.9968,4.0769,4.2822,4.3621,5.0638,5.158
2025-01-01 13:21:46,3.9564,4.0165,4.2716,4.3662,5.133,5.2277
2025-01-01 13:21:48,3.9192,4.0115,4.2218,4.3031,4.9333,5.0262
2025-01-01 13:21:50,3.9655,4.0451,4.2768,4.3699,4.9889,5.0887
2025-01-01 13:21:52,3.9128,3.9936,4.2416,4.3333,5.0324,5.1242
2025-01-01 13:21:54,3.9022,3.9693,4.2494,4.338,4.9822,5.0672
2025-01-01 13:21:56,3.8241,3.8997,4.2421,4.3219,5.0243,5.1248
2025-01-01 13:21:58,3.8888,3.9681,4.2486,4.3439,5.071,5.1833
2025-01-01 13:22:00,3.9832,4.0503,4.2608,4.3466,5.0508,5.1517
2025-01-01 13:22:02,3.9211,4.0122,4.2382,4.3298,5.0429,5.1377
2025-01-01 13:22:04,3.9402,4.0149,4.2723,4.3597,4.9943,5.0972
2025-01-01 13:22:06,3.9001,3.9771,4.2679,4.338,4.9742,5.0599
2025-01-01 13:22:08,3.9489,4.0259,4.2523,4.336,4.9608,5.0622
2025-01-01 13:22:10,3.8945,3.9653,4.2254,4.3079,5.0107,5.103
2025-01-01 13:22:12,3.9571,4.0435,4.3284,4.4168,5.0183,5.1346
2025-01-01 13:22:14,3.8403,3.9254,4.2457,4.3338,5.0273,5.13
2025-01-01 13:22:16,3.9433,4.0196,4.3204,4.3994,4.9687,5.072
2025-01-01 13:22:18,4.0785,4.1678,4.2977,4.3852,5.1635,5.2692
2025-01-01 13:22:20,3.8484,3.9321,4.25,4.3352,4.9482,5.0484
2025-01-01 13:22:22,3.9821,4.0662,4.3328,4.4207,5.0661,5.1763
2025-01-01 13:22:24,3.9017,3.9762,4.2257,4.3038,5.0077,5.1013
2025-01-01 13:22:26,4.0055,4.0955,4.2105,4.3034,5.106,5.2151
2025-01-01 13:22:28,4.0321,4.1189,4.2945,4.3801,5.018,5.1358
2025-01-01 13:22:30,3.9588,4.0367,4.2566,4.3565,4.9745,5.0713
2025-01-01 13:22:32,4.0084,4.0923,4.283,4.3638,4.9831,5.0796
2025-01-01 13:22:34,4.0308,4.1043,4.2211,4.3092,5.0893,5.2004
2025-01-01 13:22:36,3.9843,4.0602,4.3364,4.4157,5.0748,5.1803
2025-01-01 13:22:38,3.902,3.9796,4.2742,4.3456,4.967,5.0624
2025-01-01 13:22:40,4.0607,4.1413,4.2928,4.3868,5.1636,5.2676
2025-01-01 13:22:42,3.8935,3.98,4.2287,4.3121,4.9678,5.0706
2025-01-01 13:22:44,3.9308,4.0082,4.2484,4.3327,5.0035,5.1035
2025-01-01 13:22:46,3.9439,4.0212,4.2777,4.356,5.1344,5.2349
2025-01-01 13:22:48,3.8395,3.9066,4.2611,4.343,5.0555,5.1571
2025-01-01 13:22:50,4.0007,4.0828,4.3057,4.3937,5.0335,5.141
2025-01-01 13:22:52,3.902,3.9816,4.2652,4.346,4.989,5.1022
2025-01-01 13:22:54,3.9241,4.0048,4.2916,4.3828,4.9997,5.0953
2025-01-01 13:22:56,3.9016,3.9894,4.2571,4.3536,4.9855,5.0827
2025-01-01 13:22:58,3.8661,3.9316,4.2144,4.3014,5.0069,5.1146
2025-01-01 13:23:00,3.9459,4.0271,4.2543,4.3439,4.9799,5.0807
2025-01-01 13:23:02,4.0251,4.1064,4.2277,4.3099,5.0991,5.184
2025-01-01 13:23:04,4.0589,4.1379,4.2255,4.3124,5.1045,5.1976
2025-01-01 13:23:06,3.9515,4.0372,4.2752,4.3757,5.0805,5.1797
2025-01-01 13:23:08,4.0272,4.1014,4.2246,4.3041,5.0869,5.1925
2025-01-01 13:23:10,4.0313,4.1117,4.3207,4.3991,5.0996,5.2171
2025-01-01 13:23:12,4.0655,4.1456,4.2338,4.3152,5.0996,5.2101
2025-01-01 13:23:14,3.8969,3.9831,4.2534,4.3334,5.0395,5.1418
2025-01-01 13:23:16,3.9315,4.0107,4.2443,4.3241,5.0353,5.1484
2025-01-01 13:23:18,3.8857,3.9523,4.299,4.3849,4.9492,5.0487
2025-01-01 13:23:20,3.804,3.8762,4.2381,4.319,5.0361,5.1496
2025-01-01 13:23:22,3.8455,3.9124,4.2527,4.3325,5.0998,5.2096
2025-01-01 13:23:24,3.8174,3.9084,4.2376,4.3173,5.0394,5.1428
2025-01-01 13:23:26,3.9464,4.0261,4.2502,4.3341,4.9542,5.0558
2025-01-01 13:23:28,3.7965,3.8827,4.2307,4.3196,5.038,5.1273
2025-01-01 13:23:30,3.8059,3.8874,4.2383,4.3186,5.0057,5.1033
2025-01-01 13:23:32,4.0179,4.0944,4.2163,4.3083,5.1172,5.2019
2025-01-01 13:23:34,3.7837,3.8647,4.2272,4.3226,5.0686,5.1839
2025-01-01 13:23:36,3.8826,3.9636,4.2999,4.3876,4.9474,5.0516
2025-01-01 13:23:38,4.0014,4.0731,4.271,4.3567,4.9931,5.0944
2025-01-01 13:23:40,3.9844,4.0834,4.2243,4.3105,5.0922,5.1992
2025-01-01 13:23:42,3.7962,3.8763,4.2255,4.3169,5.0738,5.1693
2025-01-01 13:23:44,4.0032,4.0915,4.2852,4.3711,5.0062,5.1088
2025-01-01 13:23:46,4.0078,4.076,4.3443,4.4333,5.057,5.1536
2025-01-01 13:23:48,4.0177,4.086,4.2172,4.3133,5.1124,5.2126
2025-01-01 13:23:50,3.9932,4.0796,4.2185,4.3104,5.1042,5.1953
2025-01-01 13:23:52,3.9249,3.9924,4.2532,4.3288,5.0249,5.13
2025-01-01 13:23:54,3.8812,3.9573,4.2245,4.3065,4.9452,5.0531
2025-01-01 13:23:56,3.9426,4.0138,4.3186,4.3861,4.9913,5.0984
2025-01-01 13:23:58,3.8647,3.9563,4.2358,4.325,4.977,5.0801
2025-01-01 13:24:00,4.0327,4.1082,4.255,4.3542,5.1116,5.2144
2025-01-01 13:24:02,4.0431,4.1428,4.287,4.3766,5.1283,5.2357
2025-01-01 13:24:04,3.8151,3.8847,4.2322,4.33,5.0014,5.0997
2025-01-01 13:24:06,3.9091,3.9969,4.2558,4.3468,4.9976,5.1025
2025-01-01 13:24:08,3.9717,4.0471,4.3278,4.4151,5.057,5.1711
2025-01-01 13:24:10,3.8675,3.9356,4.2587,4.3542,5.0688,5.1714
2025-01-01 13:24:12,3.851,3.933,4.2437,4.3303,5.0228,5.1227
2025-01-01 13:24:14,3.8864,3.9668,4.2471,4.3417,5.1013,5.2004
2025-01-01 13:24:16,4.0185,4.0934,4.3646,4.4457,5.0786,5.1797
2025-01-01 13:24:18,4.0238,4.1081,4.2207,4.3098,5.0976,5.2002
2025-01-01 13:24:20,3.8885,3.9655,4.3091,4.3845,4.9515,5.0498
2025-01-01 13:24:22,3.8072,3.8863,4.2277,4.3113,5.0205,5.1114
2025-01-01 13:24:24,3.8945,3.9716,4.2578,4.3381,5.0942,5.1977
2025-01-01 13:24:26,3.9392,4.0278,4.2641,4.3475,5.0095,5.1145
2025-01-01 13:24:28,4.0425,4.1301,4.2686,4.3643,5.1106,5.2127
2025-01-01 13:24:30,3.9946,4.0886,4.3008,4.3877,5.0248,5.1169
2025-01-01 13:24:32,3.817,3.8919,4.2417,4.3331,4.9797,5.0849
2025-01-01 13:24:34,3.9364,4.0055,4.265,4.3479,4.9865,5.0868
2025-01-01 13:24:36,4.0198,4.1038,4.281,4.3745,5.0008,5.1018
2025-01-01 13:24:38,4.0035,4.084,4.3257,4.4137,5.0727,5.1735
2025-01-01 13:24:40,4.0074,4.0872,4.2852,4.3633,4.9903,5.091
2025-01-01 13:24:42,3.9865,4.0679,4.2143,4.287,5.0889,5.1937
2025-01-01 13:24:44,3.8085,3.8875,4.2358,4.3117,5.0221,5.1246
2025-01-01 13:24:46,3.9353,4.0123,4.2697,4.3623,4.9612,5.0791
2025-01-01 13:24:48,4.0437,4.1243,4.2708,4.3478,5.115,5.2092
2025-01-01 13:24:50,3.8516,3.9291,4.2105,4.2956,5.0119,5.1084
2025-01-01 13:24:52,4.0026,4.0909,4.2241,4.304,5.1061,5.2245
2025-01-01 13:24:54,3.9213,3.9962,4.2452,4.3336,5.0275,5.1267
2025-01-01 13:24:56,4.069,4.1509,4.2097,4.3136,5.1009,5.2036
2025-01-01 13:24:58,3.9252,4.0057,4.2973,4.3805,4.9955,5.0969
2025-01-01 13:25:00,4.0012,4.0805,4.2515,4.3336,4.9864,5.0835
2025-01-01 13:25:02,3.9675,4.0421,4.2944,4.3679,5.0211,5.1157
2025-01-01 13:25:04,3.9067,3.9779,4.2233,4.3108,4.9217,5.0211
2025-01-01 13:25:06,3.8125,3.8802,4.2461,4.3255,4.9953,5.1039
2025-01-01 13:25:08,3.8885,3.9635,4.2278,4.3079,4.947,5.0568
2025-01-01 13:25:10,3.9841,4.0767,4.2755,4.3688,5.0061,5.1106
2025-01-01 13:25:12,4.0137,4.0964,4.2154,4.3087,5.1067,5.2128
2025-01-01 13:25:14,3.96,4.043,4.2759,4.3534,4.9776,5.0787
2025-01-01 13:25:16,4.0298,4.1098,4.2888,4.3827,5.0202,5.1259
2025-01-01 13:25:18,3.9968,4.0737,4.3083,4.3899,5.1633,5.2728
2025-01-01 13:25:20,3.932,4.0103,4.2683,4.3474,4.9728,5.0793
2025-01-01 13:25:22,3.9568,4.023,4.2763,4.3583,4.9897,5.0865
2025-01-01 13:25:24,4.0052,4.0825,4.2877,4.3766,4.9904,5.0959
2025-01-01 13:25:26,3.9306,4.0119,4.2591,4.3438,4.9757,5.0743
2025-01-01 13:25:28,3.8102,3.882,4.2257,4.3098,5.0291,5.1313
2025-01-01 13:25:30,3.9478,4.0293,4.2841,4.3704,4.9957,5.1003
2025-01-01 13:25:32,3.9203,3.9969,4.2603,4.3434,5.0066,5.1019
2025-01-01 13:25:34,3.9077,3.9921,4.2546,4.3335,4.9467,5.0536
2025-01-01 13:25:36,3.8347,3.9032,4.24,4.3164,5.0214,5.1319
2025-01-01 13:25:38,3.9477,4.0288,4.2843,4.3576,4.9908,5.0873
2025-01-01 13:25:40,4.0279,4.105,4.3169,4.405,5.1053,5.2206
2025-01-01 13:25:42,3.8891,3.9778,4.2521,4.3282,5.059,5.1518
2025-01-01 13:25:44,3.9453,4.0185,4.2863,4.3629,4.9937,5.0997
2025-01-01 13:25:46,3.9928,4.0757,4.2703,4.3666,5.0039,5.1021
2025-01-01 13:25:48,4.0203,4.1012,4.2855,4.3707,5.0045,5.109
2025-01-01 13:25:50,3.9823,4.0677,4.3284,4.4106,5.0853,5.1776
2025-01-01 13:25:52,3.9392,4.0284,4.2817,4.3581,5.0002,5.1028
2025-01-01 13:25:54,3.8228,3.8984,4.2349,4.3191,5.0325,5.1243
2025-01-01 13:25:56,3.9553,4.0281,4.2737,4.3521,4.986,5.0842
2025-01-01 13:25:58,3.8119,3.8785,4.2292,4.3129,5.0212,5.1235
2025-01-01 13:26:00,3.9827,4.0549,4.2341,4.3215,4.9565,5.0522
2025-01-01 13:26:02,3.9207,4.0141,4.2576,4.3319,5.0496,5.1502
2025-01-01 13:26:04,3.8527,3.9268,4.2471,4.3271,5.025,5.1179
2025-01-01 13:26:06,3.9779,4.0657,4.2992,4.3887,5.1659,5.2672
2025-01-01 13:26:08,3.8899,3.9603,4.2584,4.3387,5.0019,5.1124
2025-01-01 13:26:10,3.995,4.0896,4.3375,4.4347,5.0873,5.1838
2025-01-01 13:26:12,3.9716,4.0507,4.2988,4.3964,5.153,5.2692
2025-01-01 13:26:14,3.964,4.0282,4.2643,4.3546,4.9714,5.0688
2025-01-01 13:26:16,4.0644,4.1415,4.3139,4.396,5.0578,5.156
2025-01-01 13:26:18,3.9929,4.0789,4.2736,4.3671,5.059,5.1708
2025-01-01 13:26:20,3.9106,3.9973,4.2611,4.3431,5.0036,5.1035
2025-01-01 13:26:22,3.9342,4.0141,4.2739,4.3617,4.9934,5.0869
2025-01-01 13:26:24,3.919,3.9879,4.2404,4.3383,5.0357,5.1296
2025-01-01 13:26:26,3.9402,4.0331,4.2835,4.3577,5.0111,5.1078
2025-01-01 13:26:28,3.8895,3.9744,4.253,4.3437,5.096,5.1955
2025-01-01 13:26:30,4.0255,4.108,4.2233,4.317,5.0929,5.1958
2025-01-01 13:26:32,3.9374,4.023,4.3188,4.4065,4.9725,5.0787
2025-01-01 13:26:34,4.0482,4.123,4.2675,4.3626,5.1015,5.2281
2025-01-01 13:26:36,3.8914,3.9627,4.2201,4.3003,5.0004,5.1003
2025-01-01 13:26:38,4.0248,4.1153,4.2206,4.3109,5.0957,5.1854
2025-01-01 13:26:40,3.9336,4.0087,4.3025,4.3791,4.9962,5.1018
2025-01-01 13:26:42,3.9751,4.0678,4.2826,4.3755,5.0032,5.1136
2025-01-01 13:26:44,3.9749,4.0585,4.3037,4.395,5.1757,5.2797
2025-01-01 13:26:46,3.8416,3.9315,4.2457,4.3343,4.9453,5.0357
2025-01-01 13:26:48,3.9253,4.0003,4.2504,4.3352,5.0472,5.149
2025-01-01 13:26:50,4.0092,4.0943,4.2243,4.3007,5.1174,5.2135
2025-01-01 13:26:52,4.0024,4.078,4.2752,4.3522,5.0488,5.1588
2025-01-01 13:26:54,3.929,3.9997,4.298,4.3899,5.0096,5.1055
2025-01-01 13:26:56,3.9262,4.0118,4.2422,4.3254,5.0009,5.1136
2025-01-01 13:26:58,3.9645,4.045,4.3217,4.4046,5.0458,5.1439
2025-01-01 13:27:00,3.8759,3.9531,4.2126,4.2952,5.016,5.1361
2025-01-01 13:27:02,3.8306,3.9115,4.2286,4.318,5.0174,5.1189
2025-01-01 13:27:04,3.967,4.0525,4.3107,4.394,5.0431,5.1366
2025-01-01 13:27:06,3.9243,4.0034,4.2723,4.3522,5.1197,5.232
2025-01-01 13:27:08,3.9324,4.0051,4.2396,4.3336,5.0362,5.139
2025-01-01 13:27:10,3.8793,3.9707,4.2025,4.2931,4.9864,5.0873
2025-01-01 13:27:12,3.992,4.0717,4.2205,4.3098,5.1005,5.1899
2025-01-01 13:27:14,4.0014,4.0948,4.3049,4.3941,5.037,5.1351
2025-01-01 13:27:16,3.8941,3.9604,4.2456,4.3428,5.0724,5.1797
2025-01-01 13:27:18,3.8154,3.9037,4.2381,4.3126,4.9544,5.0543
2025-01-01 13:27:20,3.9003,3.9755,4.2194,4.3059,4.971,5.0694
2025-01-01 13:27:22,3.9966,4.0815,4.2983,4.3846,5.0236,5.1256
2025-01-01 13:27:24,3.9458,4.0296,4.2448,4.3378,4.925,5.0337
2025-01-01 13:27:26,3.8957,3.9695,4.2249,4.3072,4.923,5.0243
2025-01-01 13:27:28,3.8956,3.9736,4.2538,4.3373,5.0921,5.1938
2025-01-01 13:27:30,3.9713,4.053,4.3229,4.4123,5.0646,5.1646
2025-01-01 13:27:32,4.025,4.105,4.3222,4.4067,5.1054,5.2129
2025-01-01 13:27:34,3.9431,4.0172,4.2745,4.3639,4.9951,5.1092
